username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
PE_Polska;2016-12-03 14:37;1;4;"Eurostat: Bezrobocie w październiku 2016: ✓ Polska 5,7% ✓ strefa euro 9,8% ✓ UE28 8,3%. http:// bit.ly/2gYdPjp pic.twitter.com/rHBUL7m2yE";;;;"805043293230944257";https://twitter.com/PE_Polska/status/805043293230944257
FXS_Finance_PL;2016-12-03 14:15;0;0;"Bezrobocie w USA najniższe od 9 lat! #Finanse #Forex https://www. dukascopy.com/refpro/in.php? aHR0cHM6Ly93d3cuZHVrYXNjb3B5LmNvbS9meHNwaWRlci9wbC9tLzQ4MDc2ODg3NDUzODQ2OTk4NTMvP3V0bV9zb3VyY2U9dHdpdHRlciZ1dG1fbWVkaXVtPXNvY2lhbCZ1dG1fY2FtcGFpZ249ZnhzcGlkZXIlMjB0d2l0dGVyJTIwcG9zdGluZwpzcHAtdHctU3BpZFBM …";;;#Finanse #Forex;"805037835849990145";https://twitter.com/FXS_Finance_PL/status/805037835849990145
Europarl_PL;2016-12-03 12:24;21;16;"Eurostat: Bezrobocie we październiku 2016: ✓ Polska 5,7% ✓ strefa euro 9,8% ✓ UE28 8,3%. http:// bit.ly/2gYdPjp pic.twitter.com/ADDwVac53s";;;;"805009706137710592";https://twitter.com/Europarl_PL/status/805009706137710592
aronsem;2016-12-03 12:07;0;2;"Wszędzie bezrobocie i za niskie płace, ale KasaMisiu to nie wszystko @R_Lipiec pic.twitter.com/ocLpDIWGUw";;@R_Lipiec;;"805005410558181376";https://twitter.com/aronsem/status/805005410558181376
MieczysRogu;2016-12-03 09:31;0;0;"Wysprzedał cały przemysł za psie pieniądze, zadłużył kraj wyczyścił OFE na 50 % ,stworzył bezrobocie !";;;;"804966209347342336";https://twitter.com/MieczysRogu/status/804966209347342336
Tylkobiznespl;2016-12-03 08:26;0;0;"Bezrobocie w UE wynosi 8,3%. Najniższe jest w Czechach http:// dlvr.it/Mp1vBH";;;;"804949933606346752";https://twitter.com/Tylkobiznespl/status/804949933606346752
FXS_Forex_PL;2016-12-03 08:09;0;0;"Bezrobocie w USA najniższe od 9 lat! #Finanse #Forex https://www. dukascopy.com/refpro/in.php? aHR0cHM6Ly93d3cuZHVrYXNjb3B5LmNvbS9meHNwaWRlci9wbC9tLzQ4MDc0MzgxNjg3MTc4ODQzNjAvP3V0bV9zb3VyY2U9dHdpdHRlciZ1dG1fbWVkaXVtPXNvY2lhbCZ1dG1fY2FtcGFpZ249ZnhzcGlkZXIlMjB0d2l0dGVyJTIwcG9zdGluZwpzcHAtdHctU3BpZFBM …";;;#Finanse #Forex;"804945675347693568";https://twitter.com/FXS_Forex_PL/status/804945675347693568
FXS_Finance_PL;2016-12-03 06:59;0;0;"Bezrobocie w USA najniższe od 9 lat! #Finanse #Forex https://www. dukascopy.com/refpro/in.php? aHR0cHM6Ly93d3cuZHVrYXNjb3B5LmNvbS9meHNwaWRlci9wbC9tLzQ4MDc0MzgxNjg3MTc4ODQzNjAvP3V0bV9zb3VyY2U9dHdpdHRlciZ1dG1fbWVkaXVtPXNvY2lhbCZ1dG1fY2FtcGFpZ249ZnhzcGlkZXIlMjB0d2l0dGVyJTIwcG9zdGluZwpzcHAtdHctU3BpZFBM …";;;#Finanse #Forex;"804928121229213700";https://twitter.com/FXS_Finance_PL/status/804928121229213700
jan_czapski;2016-12-02 23:06;1;4;"Bezrobocie w Polsce niskie jak nigdy. http:// telewizjarepublika.pl/tak-niskiego-b ezrobocia-jeszcze-nie-bylo,41463.html … pic.twitter.com/iOEDBUxEJf";;;;"804808886045835264";https://twitter.com/jan_czapski/status/804808886045835264
FXS_Forex_PL;2016-12-02 23:01;0;0;"Bezrobocie w USA najniższe od 9 lat! #Finanse #Forex https://www. dukascopy.com/refpro/in.php? aHR0cHM6Ly93d3cuZHVrYXNjb3B5LmNvbS9meHNwaWRlci9wbC9tLzQ4MDcxMDU2NzkzNzUxODc5NDEvP3V0bV9zb3VyY2U9dHdpdHRlciZ1dG1fbWVkaXVtPXNvY2lhbCZ1dG1fY2FtcGFpZ249ZnhzcGlkZXIlMjB0d2l0dGVyJTIwcG9zdGluZwpzcHAtdHctU3BpZFBM …";;;#Finanse #Forex;"804807764572864512";https://twitter.com/FXS_Forex_PL/status/804807764572864512
Ja_Leming;2016-12-02 22:17;0;0;"Kolejne dokonanie gabinetu cieni, bezrobocie jedno z niższych w Unii. pic.twitter.com/Owy2JwAOGy";;;;"804796653584744448";https://twitter.com/Ja_Leming/status/804796653584744448
FXS_Finance_PL;2016-12-02 22:10;0;0;"Bezrobocie w USA najniższe od 9 lat! #Finanse #Forex https://www. dukascopy.com/refpro/in.php? aHR0cHM6Ly93d3cuZHVrYXNjb3B5LmNvbS9meHNwaWRlci9wbC9tLzQ4MDcxMDU2NzkzNzUxODc5NDEvP3V0bV9zb3VyY2U9dHdpdHRlciZ1dG1fbWVkaXVtPXNvY2lhbCZ1dG1fY2FtcGFpZ249ZnhzcGlkZXIlMjB0d2l0dGVyJTIwcG9zdGluZwpzcHAtdHctU3BpZFBM …";;;#Finanse #Forex;"804794967357095936";https://twitter.com/FXS_Finance_PL/status/804794967357095936
KMKANN1;2016-12-02 21:13;0;0;"Bezrobocie w USA najniższe od 9 lat http:// businessinsider.com.pl/lb3kz8p przez @BIPolska";;@BIPolska;;"804780453660098560";https://twitter.com/KMKANN1/status/804780453660098560
wolny_rynek;2016-12-02 20:45;0;0;"Bezrobocie naturalne zawsze występuje ;) Ale te bezrobocie będzie bez względu na to czy UP jest czy go nie ma.";;;;"804773494273822720";https://twitter.com/wolny_rynek/status/804773494273822720
Mala_Nessi;2016-12-02 20:34;0;0;"opijamy moje bezrobocie , kochani";;;;"804770763735760896";https://twitter.com/Mala_Nessi/status/804770763735760896
Faaarloon;2016-12-02 19:42;0;1;"Może właśnie dlatego spadło bezrobocie , bo tylu ludzi wyjechało? :P";;;;"804757652496584704";https://twitter.com/Faaarloon/status/804757652496584704
POLSKIERADIOCOM;2016-12-02 19:35;0;0;"#Bezrobocie spadło do 4.6 proc. http:// fb.me/2NsUyT5gE";;;#Bezrobocie;"804755809779544064";https://twitter.com/POLSKIERADIOCOM/status/804755809779544064
naspokojnie;2016-12-02 19:34;0;0;"wystarczyło rozdać ogromne zasiłki i bezrobocie niskie, cuda https:// twitter.com/tvp_info/statu s/804750330303041536 …";;;;"804755652841242625";https://twitter.com/naspokojnie/status/804755652841242625
tvp_info;2016-12-02 19:13;7;12;"Polska w czołówce krajów UE z najniższym #bezrobocie .m #wieszwiecej http://www. tvp.info/28069046/polsk a-w-czolowce-krajow-ue-z-najnizszym-bezrobociem …";;;#bezrobocie #wieszwiecej;"804750330303041536";https://twitter.com/tvp_info/status/804750330303041536
Tomasz__Drozd;2016-12-02 18:43;0;0;"Bezrobocie ostro w górę, podatki w górę, wiek emerytalny w górę, zarobki lisa ostro w dół, bardzo niestabilny ten rok";;;;"804742919810940932";https://twitter.com/Tomasz__Drozd/status/804742919810940932
czekajow;2016-12-02 16:44;0;0;"to amerykańskie bezrobocie to oszustwo ! prawdziwe liczby sa okrutne dla Ameryki";;;;"804712803948986368";https://twitter.com/czekajow/status/804712803948986368
BIPolska;2016-12-02 16:06;0;0;"Bezrobocie w USA najniższe od lat http:// businessinsider.com.pl/strategie/dane -z-rynku-pracy-usa-listopad-2016/lb3kz8p?utm_source=tw&utm_medium=social&utm_campaign=tw_bi … pic.twitter.com/9AIfZvt4U1";;;;"804703293087842308";https://twitter.com/BIPolska/status/804703293087842308
FXS_Finance_PL;2016-12-02 15:55;0;0;"Bezrobocie w USA najniższe od 9 lat! #Finanse #Forex https://www. dukascopy.com/refpro/in.php? aHR0cHM6Ly93d3cuZHVrYXNjb3B5LmNvbS9meHNwaWRlci9wbC9tLzQ4MDY4OTg5NDY4OTY2OTc4MjcvP3V0bV9zb3VyY2U9dHdpdHRlciZ1dG1fbWVkaXVtPXNvY2lhbCZ1dG1fY2FtcGFpZ249ZnhzcGlkZXIlMjB0d2l0dGVyJTIwcG9zdGluZwpzcHAtdHctU3BpZFBM …";;;#Finanse #Forex;"804700526151606272";https://twitter.com/FXS_Finance_PL/status/804700526151606272
forsalpl;2016-12-02 15:38;0;0;"Ekonomiści zaskoczeni. Bezrobocie w Stanach Zjednoczonych najniższe od 2007 roku. http:// dlvr.it/MnmTTD";;;;"804696152784277504";https://twitter.com/forsalpl/status/804696152784277504
mkaczmarczyk;2016-12-02 15:25;2;3;"Bezrobocie w USA na poziomie 4,6 proc. - najmniej od 9 lat. I przy takich liczbach Clinton przegrała... http://www. marketwatch.com/story/us-joble ss-rates-hits-nine-year-low-of-46-in-november-2016-12-02 …";;;;"804692935954399232";https://twitter.com/mkaczmarczyk/status/804692935954399232
appfunds;2016-12-02 15:04;0;1;"Coś dla krachmenów: ostatnio stopa bezrobocia w USA była tak niska w sierpniu 2007 r. #bezrobocie #USA #unemployment pic.twitter.com/Gj5ncWPbSx";;;#bezrobocie #USA #unemployment;"804687740294008836";https://twitter.com/appfunds/status/804687740294008836
Macronextcom;2016-12-02 14:31;0;0;"#Kanada : rynek pracy w XI 2016: bezrobocie 6,8% (prog. 7%) zatrudnienie +10,7 tys. (prog. -20 tys.) http://www. macronext.com/pl/dane-makro/ d/2016-12-02/c/33 …";;;#Kanada;"804679452231954432";https://twitter.com/Macronextcom/status/804679452231954432
Macronextcom;2016-12-02 14:30;0;0;"#USA : rynek pracy w XI 2016: #NFP +178 tys. (prog. +175 tys.) bezrobocie 4,6% (prog. 4,9%) http://www. macronext.com/pl/dane-makro/ d/2016-12-02/c/5 …";;;#USA #NFP;"804679164867424256";https://twitter.com/Macronextcom/status/804679164867424256
ga_piotr;2016-12-02 12:41;0;2;"Czy serca im się krajały gdy miliony Polaków musiały udać się na emigrację, bo w kraju czekało ich bezrobocie ?";;;;"804651584118460416";https://twitter.com/ga_piotr/status/804651584118460416
BabczenkoEwa;2016-12-02 09:03;1;0;"ano zrobiła się większa bo wiele kobiet rezygnuje z pracy na rzecz 500+.Dlatego też spadło bezrobocie -zwolniły się etaty.";;;;"804596804302020608";https://twitter.com/BabczenkoEwa/status/804596804302020608
WPHIPRAGA;2016-12-02 08:42;1;1;"Wg nomenklatury Eurostat, bezrobocie w Czechach w X br. wyniosło 3,8% i było najniższe w całej UE (PL - 5,7%, śr. UE-28 - 8,3%). https:// twitter.com/EU_Eurostat/st atus/804263781324890112 …";;;;"804591554555944960";https://twitter.com/WPHIPRAGA/status/804591554555944960
Pestkw1;2016-12-02 08:16;0;0;"Obecnie na Śląsku jest 6 % bezrobocie ... Kogo i po co, pan chce ściągać? Taki poziom bezrobocia jest jak najbardziej pożądany..";;;;"804584991736922112";https://twitter.com/Pestkw1/status/804584991736922112
TomaszSliwinski;2016-12-02 08:00;0;0;"Ściśle centrum Warszawy, godzina 8 rano, wszystkie chodniki w lodzie i sniegu po kostki. Ja sie pytam what the fuck to jest?! Bezrobocie ?!";;;;"804580926869110784";https://twitter.com/TomaszSliwinski/status/804580926869110784
KarolinaZby;2016-12-02 00:35;0;0;"pisze Pan jakby niskie bezrobocie było zjawiskiem złym. A tu mamy do czynienia z odcieniami szarości";;;;"804469105873055744";https://twitter.com/KarolinaZby/status/804469105873055744
JerzyKwiecinski;2016-12-02 00:16;2;4;"Dobre wieści z Eurostatu: bezrobocie spada w UE W Polsce 5,7%, to 7. najniższe w UE https:// twitter.com/eu_eurostat/st atus/804263781324890112 …";;;;"804464208914026496";https://twitter.com/JerzyKwiecinski/status/804464208914026496
WSuminski;2016-12-02 00:15;0;0;"Globalizacja zabija ekonomicznie gospodarki małych narodów i społeczeństwa w tych krajach biednieją i rośnie bezrobocie .";;;;"804463945037873152";https://twitter.com/WSuminski/status/804463945037873152
tweetzaczepny;2016-12-01 20:16;0;1;"Po czystce Hajdara wspierałem was w trudnych chwilach, byłem z DoRze.Ale bezrobocie się skończyło i praca zabija mi czas";;;;"804403759723978753";https://twitter.com/tweetzaczepny/status/804403759723978753
obermail;2016-12-01 19:23;0;0;"Bzdura, w PL bezrobocie jest znacznie większe, albo ludzie uciekli przed biedą i brakiem perspektyw za granicę.";;;;"804390487121657856";https://twitter.com/obermail/status/804390487121657856
PlOptimum;2016-12-01 18:32;0;0;"jest"ale": redystrybucja potrzebuje nowych etatów i to jest słowo klucz do walki z ...( wstaw bezrobocie , wykluczenie itp)";;;;"804377653574848512";https://twitter.com/PlOptimum/status/804377653574848512
BLANCZofia;2016-12-01 17:53;0;0;"Zwłoki mężczyzny znalezione w windzie" http:// wloclawek.info.pl To sa skutki rzadow kapitalistycznych, globalizacji. Bezrobocie ,bezdomni,chorzy";;;;"804367773325467648";https://twitter.com/BLANCZofia/status/804367773325467648
MRPiPS_GOV_PL;2016-12-01 15:43;11;10;"Wg @EU_Eurostat bezrobocie w Polsce zmniejszyło się z 7,3% w październiku 2015 do 5,7% w październiku 2016. To spadek o 1,6 pkt. proc. pic.twitter.com/8YOC7ef8yb";;@EU_Eurostat;;"804335073822642176";https://twitter.com/MRPiPS_GOV_PL/status/804335073822642176
KMetaKowalski;2016-12-01 14:29;1;1;"PKB spada przez PiS...ale bezrobocie już dzięki PO :> @MSkarga";;@MSkarga;;"804316471153324032";https://twitter.com/KMetaKowalski/status/804316471153324032
de_Talleyrand_;2016-12-01 14:20;0;0;"Póki co jest najniższe bezrobocie w historii III RP.";;;;"804314321731932160";https://twitter.com/de_Talleyrand_/status/804314321731932160
_Das_Bot;2016-12-01 13:55;0;0;"A poza tym: jakie teraz jest bezrobocie , jaka teraz jest minimalna płaca, jakie jest zadowolenie społeczeństwa a jakie to 1/2";;;;"804307913972056064";https://twitter.com/_Das_Bot/status/804307913972056064
analitycyFX;2016-12-01 13:53;0;0;"Coraz mniejsze bezrobocie w Strefie Euro pic.twitter.com/OadkKFb9U7";;;;"804307331685163008";https://twitter.com/analitycyFX/status/804307331685163008
Pan_Wlodzimierz;2016-12-01 13:37;0;0;"Moim zdaniem lokalizacja jest dobra, bezrobocie spore, ale będzie duża konkurencja w postaci gigantycznego Zalando :)";;;;"804303427669028865";https://twitter.com/Pan_Wlodzimierz/status/804303427669028865
mhorala;2016-12-01 13:19;0;0;"mamy najniższe bezrobocie w historii III RP... chcemy odchodzić od modelu gospodarki opartej na pracy za grosze";;;;"804298966846279680";https://twitter.com/mhorala/status/804298966846279680
60kostik;2016-12-01 13:07;0;0;"Dodam.Na wsiach pono bezrobocie to zamiast audika lub marcadesa trzeba kupić dostawczak i heja z towarem w miasto.";;;;"804295858162429953";https://twitter.com/60kostik/status/804295858162429953
EDGdansk;2016-12-01 12:26;0;0;"Bezrobocie we październiku 2016: @EU_Eurostat ✓ Polska 5,7% ✓ strefa euro 9,8% ✓ UE28 8,3%. http:// bit.ly/2gYdPjp pic.twitter.com/bfoiogqnzi";;@EU_Eurostat;;"804285642985373696";https://twitter.com/EDGdansk/status/804285642985373696
Europarl_PL;2016-12-01 12:24;18;13;"Eurostat: Bezrobocie we październiku 2016: ✓ Polska 5,7% ✓ strefa euro 9,8% ✓ UE28 8,3%. http:// bit.ly/2gYdPjp pic.twitter.com/imQPeZnXfb";;;;"804285109155274752";https://twitter.com/Europarl_PL/status/804285109155274752
comparic;2016-12-01 12:08;0;0;"#Bezrobocie w Strefie Euro poniżej oczekiwań. Jak reaguje #rynek ? https:// comparic.pl/bezrobocie-str efie-euro-ponizej-oczekiwan-reaguje-rynek/ … pic.twitter.com/0b1xG5FG3z";;;#Bezrobocie #rynek;"804281070980046848";https://twitter.com/comparic/status/804281070980046848
bankier_pl;2016-12-01 11:50;0;0;"Bezrobocie w strefie euro najniższe od lipca 2009 roku http://www. bankier.pl/wiadomosc/Bezr obocie-w-strefie-euro-najnizsze-od-lipca-2009-roku-7487368.html …";;;;"804276447724584960";https://twitter.com/bankier_pl/status/804276447724584960
KubisiakA;2016-12-01 11:43;0;0;"#Eurostat : Bezrobocie w EU najniższe od 7 lat, a Polska z wynikiem 5,7% na 7 miejscu, tuż za Holandią pic.twitter.com/RMFTW0Vb0N";;;#Eurostat;"804274704509005824";https://twitter.com/KubisiakA/status/804274704509005824
pulshr_pl;2016-12-01 11:37;0;0;"Najwyższe #bezrobocie w UE w Hiszpanii (19,2 proc.) a najniższe w Niemczech (4,1 proc.). Polska: 5,7 proc. http:// bit.ly/2fI8sEJ";;;#bezrobocie;"804273098593857536";https://twitter.com/pulshr_pl/status/804273098593857536
FXS_Forex_PL;2016-12-01 11:17;0;0;"Bezrobocie w strefie euro najniższe od lipca 2009 roku #Finanse #Forex https://www. dukascopy.com/refpro/in.php? aHR0cHM6Ly93d3cuZHVrYXNjb3B5LmNvbS9meHNwaWRlci9wbC9tLzQ4MDU4NzA2NzkzOTc5MDQ5MTgvP3V0bV9zb3VyY2U9dHdpdHRlciZ1dG1fbWVkaXVtPXNvY2lhbCZ1dG1fY2FtcGFpZ249ZnhzcGlkZXIlMjB0d2l0dGVyJTIwcG9zdGluZwpzcHAtdHctU3BpZFBM …";;;#Finanse #Forex;"804268140742017024";https://twitter.com/FXS_Forex_PL/status/804268140742017024
RadioZET_NEWS;2016-12-01 11:15;2;2;"#Eurostat : Bezrobocie w strefie euro po raz pierwszy od 5 lat poniżej 10 proc.";;;#Eurostat;"804267665284067330";https://twitter.com/RadioZET_NEWS/status/804267665284067330
Macronextcom;2016-12-01 11:08;0;0;"W Polsce bezrobocie wg Eurostatu to 5,7% w październiku";;;;"804266017715351552";https://twitter.com/Macronextcom/status/804266017715351552
Macronextcom;2016-12-01 11:00;0;0;"Strefa Euro: w X 2016 stopa bezrobocia 9,8% (prognoza: 10%; poprzednio: 9,9%) http://www. macronext.com/pl/dane-makro/ d/2016-12-01/c/2 … Najniższe bezrobocie od lipca 2009";;;;"804263907019919361";https://twitter.com/Macronextcom/status/804263907019919361
j_zdunek;2016-12-01 10:42;0;0;"Bezrobocie spada?Czy rośnie liczba zatrudnionych?";;;;"804259244530946048";https://twitter.com/j_zdunek/status/804259244530946048
LeonFerenc;2016-12-01 10:28;0;0;"A co sie teraz stalo ? Ze bezrobocie 8% i najnizsze od 25 lat ?";;;;"804255951041789953";https://twitter.com/LeonFerenc/status/804255951041789953
comparic;2016-12-01 10:03;0;0;"Bezrobocie we Włoszech: #EUR pic.twitter.com/C0qkZXqDI0";;;#EUR;"804249433701543936";https://twitter.com/comparic/status/804249433701543936
CiekawskiGregor;2016-12-01 09:59;0;0;"Bezrobocie 2006 ok. 15,5%; 2014: 12%. Patrząc tak prosto spadek bezrobocia to efekt spadku składki rent";;;;"804248427823583232";https://twitter.com/CiekawskiGregor/status/804248427823583232
JanuszKowalsk11;2016-12-01 00:50;0;1;"A teraz na dobranoc pan @Petru_PL wytłumaczy nam, dlaczego wszystko "spada" a bezrobocie maleje http:// ln.is/forsal.pl/arty kuly/NtEMx …";;@Petru_PL;;"804110440703868933";https://twitter.com/JanuszKowalsk11/status/804110440703868933
Wojto46;2016-11-30 23:02;0;0;"Orban zmniejszył bezrobocie na Węgrzech o ponad połowę http:// alexjones.pl/aj/aj-swiat/aj -gospodarka-swiatowa/item/101686-orban-zmniejszyl-bezrobocie-na-wegrzech-o-ponad-polowe …";;;;"804083284967833604";https://twitter.com/Wojto46/status/804083284967833604
nocalumpie;2016-11-30 21:08;0;0;"tam miało być bezrobocie , a nie zwolnienie no lol https:// twitter.com/nocalumpie/sta tus/803995486927618048 …";;;;"804054482627756032";https://twitter.com/nocalumpie/status/804054482627756032
Pan_razPutin;2016-11-30 20:14;0;0;"a bezrobocie spada....chyba dlatego...";;;;"804040933956272128";https://twitter.com/Pan_razPutin/status/804040933956272128
moritouri;2016-11-30 19:26;0;0;"Wiedza Jureczku..... Wiedza! Posłuchaj mądrzejszego. https:// youtu.be/IyvnJ2nhJ6k . Bezrobocie spada to jak może być gorzej???????";;;;"804028780511690758";https://twitter.com/moritouri/status/804028780511690758
falstafiku;2016-11-30 18:46;0;1;"Niestety też tak myślę, pis dając tyle kasy też to wie. Kluczowe jest powodzenie Morawieckiego, PKB, wskaźniki, bezrobocie .";;;;"804018886572118017";https://twitter.com/falstafiku/status/804018886572118017
Freciu88;2016-11-30 17:39;0;0;"bezrobocie mi nie służy";;;;"804001826005798912";https://twitter.com/Freciu88/status/804001826005798912
Reka_Niewidka;2016-11-30 14:20;0;0;"Inflacja tak, ale bezrobocie zmaskuje to http://www. rp.pl/Unia-Europejsk a/161129424-Unia-Europejska-Zniesienie-wiz-dla-Ukraincow-Decyzja-w-tym-roku.html … (na pewien okres) @Platforma_org";;@Platforma_org;;"803951745093267456";https://twitter.com/Reka_Niewidka/status/803951745093267456
krawczyk_emil;2016-11-30 13:06;16;29;"Jeśli płacicie ludziom, gdy nie pracują, a karacie ich podatkami gdy pracują, nie dziwcie się, że macie bezrobocie . http://www. money.pl/gospodarka/wia domosci/artykul/program-500-plus-zasilki-rodzinne,113,0,2208881.html …";;;;"803933316374216704";https://twitter.com/krawczyk_emil/status/803933316374216704
Miasto_Lodz;2016-11-30 12:06;3;9;"Bezrobocie na koniec października 8,3 %. Kolejny spadek i bezrobocie najniższe od ponad 7 lat.";;;;"803918152069423104";https://twitter.com/Miasto_Lodz/status/803918152069423104
Marek_Wasag;2016-11-30 12:05;0;0;"Niemcy - bezrobocie spada / aktualnue 5,7 %";;;;"803917956669472768";https://twitter.com/Marek_Wasag/status/803917956669472768
LKKozlowski;2016-11-30 11:57;3;2;"W 2011 r. bezrobocie nie spadało mimo szybko rosnących inwestycji, a teraz dynamicznie spada mimo głębokiego spadku inwestycji pic.twitter.com/fuirTsq0Uw";;;;"803915815204618240";https://twitter.com/LKKozlowski/status/803915815204618240
mkaczmarczyk;2016-11-30 11:50;0;0;"A bezrobocie w Niemczech na poziomie 6 proc. i się zmniejsza - to najmniej od czasów zjednoczenia. https://www. bloomberg.com/news/articles/ 2016-11-30/german-joblessness-extends-decline-as-growth-seen-picking-up?cmpid=socialflow-twitter-business&utm_content=business&utm_campaign=socialflow-organic&utm_source=twitter&utm_medium=social …";;;;"803914085825974272";https://twitter.com/mkaczmarczyk/status/803914085825974272
mbukows;2016-11-30 11:18;0;0;"czyli co? bezrobocie nie wzrośnie kiedy inwestycje spadają i konsumpcja się utrzyma? @_WWojciechowski";;@_WWojciechowski;;"803906149737254912";https://twitter.com/mbukows/status/803906149737254912
forsalpl;2016-11-30 10:07;3;5;"Rafalska: Skończyły się prace sezonowe, a bezrobocie nam spada. http:// dlvr.it/MmqMxy";;;;"803888184664805376";https://twitter.com/forsalpl/status/803888184664805376
TelewizjaKutno;2016-11-30 09:37;0;0;"Bezrobocie w powiecie kutnowskim na tym samym poziomie http:// fb.me/8njPX4oO4";;;;"803880663673962496";https://twitter.com/TelewizjaKutno/status/803880663673962496
MarcinTyc;2016-11-30 08:54;0;0;"Po co c z Chin od razu? Toż u nas istnieje podział pracy na trzy zmiany. Bezrobocie spadnie :) @Michal_Leman @hytrekprosiecka";;@Michal_Leman @hytrekprosiecka;;"803869866558181376";https://twitter.com/MarcinTyc/status/803869866558181376
DomzaJanina;2016-11-30 08:23;0;0;"PIS nas okłamał!Program Mieszkanie+,to inaczej Cela+?Będą budować więzienia!Gwóźdź w długopisie ZERO się uaktywnił! Bezrobocie jeszcze spadni";;;;"803862018025525248";https://twitter.com/DomzaJanina/status/803862018025525248
MRPiPS_GOV_PL;2016-11-30 08:16;2;5;"Minister @E_Rafalska w #RozmowaRMF : skończyły się prace sezonowe, a bezrobocie wciąż spada. #praca";;@E_Rafalska;#RozmowaRMF #praca;"803860163111354368";https://twitter.com/MRPiPS_GOV_PL/status/803860163111354368
